answer_entropy,answer_stability,consensus,cumulative_output_tokens,future_answer_change,future_correctness_change,future_recovery,future_regression,invalid_extraction_rate,prefix,question_index,unique_answers,vote_margin
-0.0,6,1.0,3649,0,0,0,0,0.0,6,23,1,1.0
-0.0,7,1.0,4202,0,0,0,0,0.0,7,23,1,1.0
-0.0,8,1.0,4804,0,0,0,0,0.0,8,23,1,1.0
-0.0,9,1.0,5543,0,0,0,0,0.0,9,23,1,1.0
-0.0,10,1.0,6179,0,0,0,0,0.1,10,23,1,1.0
-0.0,11,1.0,6907,0,0,0,0,0.09090909090909091,11,23,1,1.0
-0.0,12,1.0,7531,0,0,0,0,0.08333333333333333,12,23,1,1.0
-0.0,13,1.0,8203,0,0,0,0,0.07692307692307693,13,23,1,1.0
-0.0,14,1.0,8830,0,0,0,0,0.07142857142857142,14,23,1,1.0
-0.0,15,1.0,9477,0,0,0,0,0.06666666666666667,15,23,1,1.0
-0.0,1,1.0,856,0,0,0,0,0.0,1,24,1,1.0
0.6931471805599453,2,0.5,1308,0,0,0,0,0.0,2,24,2,0.0
0.6365141682948128,3,0.6666666666666666,2104,0,0,0,0,0.0,3,24,2,0.3333333333333333
1.0397207708399179,4,0.5,2577,0,0,0,0,0.0,4,24,3,0.25
1.3321790402101223,5,0.4,3005,0,0,0,0,0.0,5,24,4,0.2
1.242453324894,6,0.5,3516,0,0,0,0,0.0,6,24,4,0.3333333333333333
1.4750763110546947,7,0.42857142857142855,3967,0,0,0,0,0.0,7,24,5,0.2857142857142857
1.4941751382893083,8,0.375,4431,0,0,0,0,0.0,8,24,5,0.125
1.4270610433807247,9,0.4444444444444444,4899,0,0,0,0,0.0,9,24,5,0.2222222222222222
1.4708084763221114,10,0.4,5295,0,0,0,0,0.0,10,24,5,0.2
1.4142790651247086,11,0.45454545454545453,5736,0,0,0,0,0.0,11,24,5,0.2727272727272727
1.3579778549873243,12,0.5,6575,0,0,0,0,0.0,12,24,5,0.3333333333333333
1.303875529336385,13,0.5384615384615384,7359,0,0,0,0,0.0,13,24,5,0.38461538461538464
1.3316643102930148,14,0.5,7845,0,0,0,0,0.0,14,24,5,0.2857142857142857
1.2868726303980162,15,0.5333333333333333,8441,0,0,0,0,0.0,15,24,5,0.3333333333333333
,0,,1024,1,0,0,0,1.0,1,25,0,
-0.0,1,1.0,2048,1,0,0,0,0.5,2,25,1,1.0
-0.0,2,1.0,3072,1,0,0,0,0.6666666666666666,3,25,1,1.0
0.6931471805599453,3,0.5,3675,1,0,0,0,0.5,4,25,2,0.0
0.6931471805599453,4,0.5,4699,1,0,0,0,0.6,5,25,2,0.0
0.6931471805599453,5,0.5,5687,1,0,0,0,0.6666666666666666,6,25,2,0.0
0.6365141682948128,1,0.6666666666666666,6373,0,0,0,0,0.5714285714285714,7,25,2,0.3333333333333333
1.0397207708399179,2,0.5,7392,0,0,0,0,0.5,8,25,3,0.25
1.0397207708399179,3,0.5,8416,0,0,0,0,0.5555555555555556,9,25,3,0.25
1.0397207708399179,4,0.5,9440,0,0,0,0,0.6,10,25,3,0.25
1.0397207708399179,5,0.5,10464,0,0,0,0,0.6363636363636364,11,25,3,0.25
1.3321790402101223,6,0.4,11165,0,0,0,0,0.5833333333333334,12,25,4,0.2
1.5607104090414063,7,0.3333333333333333,12037,0,0,0,0,0.5384615384615384,13,25,5,0.16666666666666666
1.7478680974667573,8,0.2857142857142857,12788,0,0,0,0,0.5,14,25,6,0.14285714285714285
1.9061547465398494,9,0.25,13607,0,0,0,0,0.4666666666666667,15,25,7,0.125
-0.0,1,1.0,808,0,0,0,0,0.0,1,26,1,1.0
0.6931471805599453,2,0.5,1456,0,0,0,0,0.0,2,26,2,0.0
0.6365141682948128,3,0.6666666666666666,2133,0,0,0,0,0.0,3,26,2,0.3333333333333333
0.6931471805599453,4,0.5,2863,0,0,0,0,0.0,4,26,2,0.0
1.0549201679861442,5,0.4,3764,0,0,0,0,0.0,5,26,3,0.0
1.0114042647073518,6,0.5,4153,0,0,0,0,0.0,6,26,3,0.16666666666666666
0.9556998911125343,7,0.5714285714285714,4744,0,0,0,0,0.0,7,26,3,0.2857142857142857
1.2130075659799042,8,0.5,5420,0,0,0,0,0.0,8,26,4,0.25
1.2148896539491203,9,0.4444444444444444,6035,0,0,0,0,0.0,9,26,4,0.1111111111111111
1.1935496040981333,10,0.4,6662,0,0,0,0,0.0,10,26,4,0.0
1.3896811919839047,11,0.36363636363636365,7469,0,0,0,0,0.0,11,26,5,0.0
1.4451858789480823,12,0.3333333333333333,8204,0,0,0,0,0.0,12,26,5,0.0
1.4127446368638479,13,0.38461538461538464,8592,0,0,0,0,0.0,13,26,5,0.07692307692307693
1.3904377949394804,14,0.35714285714285715,9616,0,0,0,0,0.0,14,26,5,0.0
1.3624474851916286,15,0.4,10640,0,0,0,0,0.0,15,26,5,0.06666666666666667
-0.0,1,1.0,338,0,0,0,0,0.0,1,27,1,1.0
-0.0,2,1.0,669,0,0,0,0,0.0,2,27,1,1.0
-0.0,3,1.0,1029,0,0,0,0,0.0,3,27,1,1.0
-0.0,4,1.0,1504,0,0,0,0,0.0,4,27,1,1.0
-0.0,5,1.0,1864,0,0,0,0,0.0,5,27,1,1.0
0.45056120886630463,6,0.8333333333333334,2302,0,0,0,0,0.0,6,27,2,0.6666666666666666
0.410116318288409,7,0.8571428571428571,2662,0,0,0,0,0.0,7,27,2,0.7142857142857143
0.37677016125643675,8,0.875,3020,0,0,0,0,0.0,8,27,2,0.75
0.34883209584303193,9,0.8888888888888888,3379,0,0,0,0,0.0,9,27,2,0.7777777777777778
0.3250829733914482,10,0.9,4403,0,0,0,0,0.0,10,27,2,0.8
0.30463609734923813,11,0.9090909090909091,4803,0,0,0,0,0.0,11,27,2,0.8181818181818182
0.2868359830561607,12,0.9166666666666666,5114,0,0,0,0,0.0,12,27,2,0.8333333333333334
0.2711893730418441,13,0.9230769230769231,5478,0,0,0,0,0.0,13,27,2,0.8461538461538461
0.25731864054383163,14,0.9285714285714286,5845,0,0,0,0,0.0,14,27,2,0.8571428571428571
0.24493002679463532,15,0.9333333333333333,6190,0,0,0,0,0.0,15,27,2,0.8666666666666667
-0.0,1,1.0,259,0,0,0,0,0.0,1,28,1,1.0
-0.0,2,1.0,570,0,0,0,0,0.0,2,28,1,1.0
-0.0,3,1.0,931,0,0,0,0,0.0,3,28,1,1.0
-0.0,4,1.0,1220,0,0,0,0,0.0,4,28,1,1.0
-0.0,5,1.0,1488,0,0,0,0,0.0,5,28,1,1.0
-0.0,6,1.0,1772,0,0,0,0,0.0,6,28,1,1.0
-0.0,7,1.0,2040,0,0,0,0,0.0,7,28,1,1.0
-0.0,8,1.0,2305,0,0,0,0,0.0,8,28,1,1.0
-0.0,9,1.0,2567,0,0,0,0,0.0,9,28,1,1.0
-0.0,10,1.0,2896,0,0,0,0,0.0,10,28,1,1.0
-0.0,11,1.0,3226,0,0,0,0,0.0,11,28,1,1.0
-0.0,12,1.0,3489,0,0,0,0,0.0,12,28,1,1.0
-0.0,13,1.0,3848,0,0,0,0,0.0,13,28,1,1.0
-0.0,14,1.0,4137,0,0,0,0,0.0,14,28,1,1.0
-0.0,15,1.0,4399,0,0,0,0,0.0,15,28,1,1.0
-0.0,1,1.0,379,0,0,0,0,0.0,1,29,1,1.0
-0.0,2,1.0,814,0,0,0,0,0.0,2,29,1,1.0
-0.0,3,1.0,1294,0,0,0,0,0.0,3,29,1,1.0
-0.0,4,1.0,1723,0,0,0,0,0.0,4,29,1,1.0
-0.0,5,1.0,2235,0,0,0,0,0.0,5,29,1,1.0
-0.0,6,1.0,2715,0,0,0,0,0.0,6,29,1,1.0
-0.0,7,1.0,3243,0,0,0,0,0.0,7,29,1,1.0
-0.0,8,1.0,3678,0,0,0,0,0.0,8,29,1,1.0
-0.0,9,1.0,4237,0,0,0,0,0.0,9,29,1,1.0
-0.0,10,1.0,4766,0,0,0,0,0.0,10,29,1,1.0
-0.0,11,1.0,5188,0,0,0,0,0.0,11,29,1,1.0
-0.0,12,1.0,5667,0,0,0,0,0.0,12,29,1,1.0
-0.0,13,1.0,6182,0,0,0,0,0.0,13,29,1,1.0
-0.0,14,1.0,6610,0,0,0,0,0.0,14,29,1,1.0
-0.0,15,1.0,6992,0,0,0,0,0.0,15,29,1,1.0
-0.0,1,1.0,329,0,0,0,0,0.0,1,30,1,1.0
-0.0,2,1.0,654,0,0,0,0,0.0,2,30,1,1.0
-0.0,3,1.0,976,0,0,0,0,0.0,3,30,1,1.0
-0.0,4,1.0,1444,0,0,0,0,0.0,4,30,1,1.0
-0.0,5,1.0,1755,0,0,0,0,0.0,5,30,1,1.0
-0.0,6,1.0,2089,0,0,0,0,0.0,6,30,1,1.0
-0.0,7,1.0,2414,0,0,0,0,0.0,7,30,1,1.0
-0.0,8,1.0,2795,0,0,0,0,0.0,8,30,1,1.0
-0.0,9,1.0,3210,0,0,0,0,0.0,9,30,1,1.0
-0.0,10,1.0,3523,0,0,0,0,0.0,10,30,1,1.0
-0.0,11,1.0,3978,0,0,0,0,0.0,11,30,1,1.0
-0.0,12,1.0,4243,0,0,0,0,0.0,12,30,1,1.0
-0.0,13,1.0,4497,0,0,0,0,0.0,13,30,1,1.0
-0.0,14,1.0,4810,0,0,0,0,0.0,14,30,1,1.0
-0.0,15,1.0,5133,0,0,0,0,0.0,15,30,1,1.0
-0.0,1,1.0,652,0,0,0,0,0.0,1,31,1,1.0
-0.0,2,1.0,1140,0,0,0,0,0.0,2,31,1,1.0
-0.0,3,1.0,1470,0,0,0,0,0.0,3,31,1,1.0
-0.0,4,1.0,2052,0,0,0,0,0.0,4,31,1,1.0
-0.0,5,1.0,2452,0,0,0,0,0.0,5,31,1,1.0
-0.0,6,1.0,2845,0,0,0,0,0.0,6,31,1,1.0
-0.0,7,1.0,3192,0,0,0,0,0.0,7,31,1,1.0
-0.0,8,1.0,3613,0,0,0,0,0.0,8,31,1,1.0
-0.0,9,1.0,4159,0,0,0,0,0.0,9,31,1,1.0
-0.0,10,1.0,4604,0,0,0,0,0.0,10,31,1,1.0
-0.0,11,1.0,4874,0,0,0,0,0.0,11,31,1,1.0
-0.0,12,1.0,5142,0,0,0,0,0.0,12,31,1,1.0
-0.0,13,1.0,5707,0,0,0,0,0.0,13,31,1,1.0
-0.0,14,1.0,6004,0,0,0,0,0.0,14,31,1,1.0
-0.0,15,1.0,6262,0,0,0,0,0.0,15,31,1,1.0
-0.0,1,1.0,332,0,0,0,0,0.0,1,32,1,1.0
-0.0,2,1.0,682,0,0,0,0,0.0,2,32,1,1.0
-0.0,3,1.0,1000,0,0,0,0,0.0,3,32,1,1.0
-0.0,4,1.0,1376,0,0,0,0,0.0,4,32,1,1.0
-0.0,5,1.0,1742,0,0,0,0,0.0,5,32,1,1.0
-0.0,6,1.0,2130,0,0,0,0,0.0,6,32,1,1.0
-0.0,7,1.0,2501,0,0,0,0,0.0,7,32,1,1.0
-0.0,8,1.0,2885,0,0,0,0,0.0,8,32,1,1.0
-0.0,9,1.0,3246,0,0,0,0,0.0,9,32,1,1.0
-0.0,10,1.0,3651,0,0,0,0,0.0,10,32,1,1.0
-0.0,11,1.0,4675,0,0,0,0,0.0,11,32,1,1.0
-0.0,12,1.0,5042,0,0,0,0,0.0,12,32,1,1.0
-0.0,13,1.0,5356,0,0,0,0,0.0,13,32,1,1.0
-0.0,14,1.0,5713,0,0,0,0,0.0,14,32,1,1.0
-0.0,15,1.0,6035,0,0,0,0,0.0,15,32,1,1.0
-0.0,1,1.0,913,1,0,0,0,0.0,1,33,1,1.0
0.6931471805599453,2,0.5,1937,1,0,0,0,0.0,2,33,2,0.0
1.0986122886681096,3,0.3333333333333333,2594,1,0,0,0,0.0,3,33,3,0.0
1.0397207708399179,1,0.5,3317,1,0,0,0,0.0,4,33,3,0.25
1.3321790402101223,2,0.4,3983,1,0,0,0,0.0,5,33,4,0.2
1.242453324894,3,0.5,4598,1,0,0,0,0.0,6,33,4,0.3333333333333333
1.4750763110546947,4,0.42857142857142855,5281,1,0,0,0,0.0,7,33,5,0.2857142857142857
1.6674619334292946,5,0.375,6077,1,0,0,0,0.0,8,33,6,0.25
1.6769877743224173,6,0.3333333333333333,6741,1,0,0,0,0.0,9,33,6,0.1111111111111111
1.6957425341696346,7,0.3,7522,1,0,0,0,0.0,10,33,6,0.1
1.8462202193216335,8,0.2727272727272727,8260,1,0,0,0,0.0,11,33,7,0.09090909090909091
1.9792045174343245,9,0.25,9060,1,0,0,0,0.0,12,33,8,0.08333333333333333
1.9512595041439562,10,0.23076923076923078,9791,1,0,0,0,0.0,13,33,8,0.0
1.90853528164356,1,0.2857142857142857,10484,0,0,0,0,0.0,14,33,8,0.07142857142857142
1.8989267893363286,2,0.26666666666666666,11190,0,0,0,0,0.0,15,33,8,0.06666666666666667
-0.0,1,1.0,718,0,0,0,0,0.0,1,34,1,1.0
-0.0,2,1.0,1742,0,0,0,0,0.0,2,34,1,1.0
0.6365141682948128,3,0.6666666666666666,2544,0,0,0,0,0.0,3,34,2,0.3333333333333333
0.5623351446188083,4,0.75,3402,0,0,0,0,0.0,4,34,2,0.5
0.5004024235381879,5,0.8,4349,0,0,0,0,0.0,5,34,2,0.6
0.45056120886630463,6,0.8333333333333334,5101,0,0,0,0,0.0,6,34,2,0.6666666666666666
0.410116318288409,7,0.8571428571428571,5864,0,0,0,0,0.0,7,34,2,0.7142857142857143
0.37677016125643675,8,0.875,6848,0,0,0,0,0.0,8,34,2,0.75
0.34883209584303193,9,0.8888888888888888,7624,0,0,0,0,0.0,9,34,2,0.7777777777777778
0.3250829733914482,10,0.9,8486,0,0,0,0,0.0,10,34,2,0.8
0.30463609734923813,11,0.9090909090909091,9077,0,0,0,0,0.0,11,34,2,0.8181818181818182
0.2868359830561607,12,0.9166666666666666,9691,0,0,0,0,0.0,12,34,2,0.8333333333333334
0.2711893730418441,13,0.9230769230769231,10375,0,0,0,0,0.0,13,34,2,0.8461538461538461
0.25731864054383163,14,0.9285714285714286,11109,0,0,0,0,0.0,14,34,2,0.8571428571428571
0.24493002679463532,15,0.9333333333333333,11860,0,0,0,0,0.0,15,34,2,0.8666666666666667
-0.0,1,1.0,391,0,0,0,0,0.0,1,35,1,1.0
-0.0,2,1.0,817,0,0,0,0,0.0,2,35,1,1.0
-0.0,3,1.0,1195,0,0,0,0,0.0,3,35,1,1.0
-0.0,4,1.0,1582,0,0,0,0,0.0,4,35,1,1.0
-0.0,5,1.0,1933,0,0,0,0,0.0,5,35,1,1.0
-0.0,6,1.0,2293,0,0,0,0,0.0,6,35,1,1.0
-0.0,7,1.0,2796,0,0,0,0,0.0,7,35,1,1.0
-0.0,8,1.0,3212,0,0,0,0,0.0,8,35,1,1.0
-0.0,9,1.0,3663,0,0,0,0,0.0,9,35,1,1.0
-0.0,10,1.0,4021,0,0,0,0,0.0,10,35,1,1.0
-0.0,11,1.0,4436,0,0,0,0,0.0,11,35,1,1.0
-0.0,12,1.0,4859,0,0,0,0,0.0,12,35,1,1.0
-0.0,13,1.0,5222,0,0,0,0,0.0,13,35,1,1.0
-0.0,14,1.0,5711,0,0,0,0,0.0,14,35,1,1.0
-0.0,15,1.0,6193,0,0,0,0,0.0,15,35,1,1.0
-0.0,1,1.0,724,1,1,1,0,0.0,1,36,1,1.0
0.6931471805599453,2,0.5,1496,1,1,1,0,0.0,2,36,2,0.0
0.6365141682948128,1,0.6666666666666666,2116,0,0,0,0,0.0,3,36,2,0.3333333333333333
0.5623351446188083,2,0.75,2866,0,0,0,0,0.0,4,36,2,0.5
0.6730116670092565,3,0.6,3821,0,0,0,0,0.0,5,36,2,0.2
0.6365141682948128,4,0.6666666666666666,4793,0,0,0,0,0.0,6,36,2,0.3333333333333333
0.5982695885852573,5,0.7142857142857143,5415,0,0,0,0,0.0,7,36,2,0.42857142857142855
0.5623351446188083,6,0.75,6094,0,0,0,0,0.0,8,36,2,0.5
0.5623351446188083,7,0.75,7118,0,0,0,0,0.1111111111111111,9,36,2,0.5
0.6365141682948128,8,0.6666666666666666,7456,0,0,0,0,0.1,10,36,2,0.3333333333333333
0.6365141682948128,9,0.6666666666666666,8480,0,0,0,0,0.18181818181818182,11,36,2,0.3333333333333333
0.6108643020548935,10,0.7,9460,0,0,0,0,0.16666666666666666,12,36,2,0.4
0.6108643020548935,11,0.7,10484,0,0,0,0,0.23076923076923078,13,36,2,0.4
0.5859526183035508,12,0.7272727272727273,11117,0,0,0,0,0.21428571428571427,14,36,2,0.45454545454545453
0.6365141682948128,13,0.6666666666666666,11493,0,0,0,0,0.2,15,36,2,0.3333333333333333
-0.0,1,1.0,192,0,0,0,0,0.0,1,37,1,1.0
-0.0,2,1.0,391,0,0,0,0,0.0,2,37,1,1.0
-0.0,3,1.0,617,0,0,0,0,0.0,3,37,1,1.0
-0.0,4,1.0,810,0,0,0,0,0.0,4,37,1,1.0
-0.0,5,1.0,1028,0,0,0,0,0.0,5,37,1,1.0
-0.0,6,1.0,1270,0,0,0,0,0.0,6,37,1,1.0
-0.0,7,1.0,1484,0,0,0,0,0.0,7,37,1,1.0
-0.0,8,1.0,1749,0,0,0,0,0.0,8,37,1,1.0
-0.0,9,1.0,1980,0,0,0,0,0.0,9,37,1,1.0
-0.0,10,1.0,2204,0,0,0,0,0.0,10,37,1,1.0
-0.0,11,1.0,2515,0,0,0,0,0.0,11,37,1,1.0
-0.0,12,1.0,2691,0,0,0,0,0.0,12,37,1,1.0
-0.0,13,1.0,2943,0,0,0,0,0.0,13,37,1,1.0
-0.0,14,1.0,3298,0,0,0,0,0.0,14,37,1,1.0
-0.0,15,1.0,3490,0,0,0,0,0.0,15,37,1,1.0
-0.0,1,1.0,227,0,0,0,0,0.0,1,38,1,1.0
-0.0,2,1.0,467,0,0,0,0,0.0,2,38,1,1.0
-0.0,3,1.0,727,0,0,0,0,0.0,3,38,1,1.0
-0.0,4,1.0,954,0,0,0,0,0.0,4,38,1,1.0
-0.0,5,1.0,1206,0,0,0,0,0.0,5,38,1,1.0
-0.0,6,1.0,1448,0,0,0,0,0.0,6,38,1,1.0
-0.0,7,1.0,1701,0,0,0,0,0.0,7,38,1,1.0
-0.0,8,1.0,1933,0,0,0,0,0.0,8,38,1,1.0
-0.0,9,1.0,2211,0,0,0,0,0.0,9,38,1,1.0
-0.0,10,1.0,2410,0,0,0,0,0.0,10,38,1,1.0
-0.0,11,1.0,2641,0,0,0,0,0.0,11,38,1,1.0
-0.0,12,1.0,2889,0,0,0,0,0.0,12,38,1,1.0
-0.0,13,1.0,3141,0,0,0,0,0.0,13,38,1,1.0
-0.0,14,1.0,3390,0,0,0,0,0.0,14,38,1,1.0
-0.0,15,1.0,3621,0,0,0,0,0.0,15,38,1,1.0
-0.0,1,1.0,544,0,0,0,0,0.0,1,39,1,1.0
-0.0,2,1.0,995,0,0,0,0,0.0,2,39,1,1.0
-0.0,3,1.0,1520,0,0,0,0,0.0,3,39,1,1.0
-0.0,4,1.0,2019,0,0,0,0,0.0,4,39,1,1.0
-0.0,5,1.0,2624,0,0,0,0,0.0,5,39,1,1.0
-0.0,6,1.0,3190,0,0,0,0,0.0,6,39,1,1.0
-0.0,7,1.0,3844,0,0,0,0,0.0,7,39,1,1.0
-0.0,8,1.0,4433,0,0,0,0,0.0,8,39,1,1.0
0.34883209584303193,9,0.8888888888888888,5106,0,0,0,0,0.0,9,39,2,0.7777777777777778
0.3250829733914482,10,0.9,5831,0,0,0,0,0.0,10,39,2,0.8
0.6001660731596457,11,0.8181818181818182,6377,0,0,0,0,0.0,11,39,3,0.7272727272727273
0.5660857389596289,12,0.8333333333333334,6864,0,0,0,0,0.0,12,39,3,0.75
0.5359610497090694,13,0.8461538461538461,7384,0,0,0,0,0.0,13,39,3,0.7692307692307693
0.509137344082687,14,0.8571428571428571,8058,0,0,0,0,0.0,14,39,3,0.7857142857142857
0.7201248812718097,15,0.8,8572,0,0,0,0,0.0,15,39,4,0.7333333333333333
-0.0,1,1.0,287,0,0,0,0,0.0,1,40,1,1.0
-0.0,2,1.0,507,0,0,0,0,0.0,2,40,1,1.0
-0.0,3,1.0,753,0,0,0,0,0.0,3,40,1,1.0
-0.0,4,1.0,972,0,0,0,0,0.0,4,40,1,1.0
-0.0,5,1.0,1195,0,0,0,0,0.0,5,40,1,1.0
-0.0,6,1.0,1435,0,0,0,0,0.0,6,40,1,1.0
-0.0,7,1.0,1722,0,0,0,0,0.0,7,40,1,1.0
-0.0,8,1.0,2011,0,0,0,0,0.0,8,40,1,1.0
-0.0,9,1.0,2230,0,0,0,0,0.0,9,40,1,1.0
-0.0,10,1.0,2469,0,0,0,0,0.0,10,40,1,1.0
-0.0,11,1.0,2679,0,0,0,0,0.0,11,40,1,1.0
-0.0,12,1.0,2917,0,0,0,0,0.0,12,40,1,1.0
-0.0,13,1.0,3175,0,0,0,0,0.0,13,40,1,1.0
-0.0,14,1.0,3485,0,0,0,0,0.0,14,40,1,1.0
-0.0,15,1.0,3746,0,0,0,0,0.0,15,40,1,1.0
-0.0,1,1.0,538,1,1,0,1,0.0,1,41,1,1.0
0.6931471805599453,2,0.5,1198,1,1,0,1,0.0,2,41,2,0.0
1.0986122886681096,3,0.3333333333333333,1705,1,1,0,1,0.0,3,41,3,0.0
1.0397207708399179,4,0.5,2115,1,1,0,1,0.0,4,41,3,0.25
1.3321790402101223,5,0.4,2680,1,1,0,1,0.0,5,41,4,0.2
1.242453324894,6,0.5,3309,1,1,0,1,0.0,6,41,4,0.3333333333333333
1.277034259466139,7,0.42857142857142855,3899,1,1,0,1,0.0,7,41,4,0.14285714285714285
1.2554823251787535,8,0.375,4429,1,1,0,1,0.0,8,41,4,0.0
1.310783678099714,9,0.3333333333333333,4945,1,1,0,1,0.0,9,41,4,0.0
1.2798542258336676,1,0.4,5523,0,0,0,0,0.0,10,41,4,0.1
1.2406842919533958,2,0.45454545454545453,6015,0,0,0,0,0.0,11,41,4,0.18181818181818182
1.198849312913621,3,0.5,6602,0,0,0,0,0.0,12,41,4,0.25
1.1569876443452742,4,0.5384615384615384,7189,0,0,0,0,0.0,13,41,4,0.3076923076923077
1.1163670752893367,5,0.5714285714285714,7770,0,0,0,0,0.0,14,41,4,0.35714285714285715
1.0775733728921972,6,0.6,8293,0,0,0,0,0.0,15,41,4,0.4
-0.0,1,1.0,400,0,0,0,0,0.0,1,42,1,1.0
-0.0,2,1.0,685,0,0,0,0,0.0,2,42,1,1.0
-0.0,3,1.0,962,0,0,0,0,0.0,3,42,1,1.0
-0.0,4,1.0,1382,0,0,0,0,0.0,4,42,1,1.0
-0.0,5,1.0,1652,0,0,0,0,0.0,5,42,1,1.0
-0.0,6,1.0,1931,0,0,0,0,0.0,6,42,1,1.0
-0.0,7,1.0,2218,0,0,0,0,0.0,7,42,1,1.0
-0.0,8,1.0,2469,0,0,0,0,0.0,8,42,1,1.0
-0.0,9,1.0,2746,0,0,0,0,0.0,9,42,1,1.0
-0.0,10,1.0,3031,0,0,0,0,0.0,10,42,1,1.0
-0.0,11,1.0,3344,0,0,0,0,0.0,11,42,1,1.0
-0.0,12,1.0,3659,0,0,0,0,0.0,12,42,1,1.0
-0.0,13,1.0,3919,0,0,0,0,0.0,13,42,1,1.0
-0.0,14,1.0,4206,0,0,0,0,0.0,14,42,1,1.0
-0.0,15,1.0,4514,0,0,0,0,0.0,15,42,1,1.0
-0.0,1,1.0,705,1,0,0,0,0.0,1,43,1,1.0
0.6931471805599453,2,0.5,1253,1,0,0,0,0.0,2,43,2,0.0
0.6365141682948128,1,0.6666666666666666,1885,0,0,0,0,0.0,3,43,2,0.3333333333333333
0.5623351446188083,2,0.75,2715,0,0,0,0,0.0,4,43,2,0.5
0.9502705392332347,3,0.6,3591,0,0,0,0,0.0,5,43,3,0.4
1.242453324894,4,0.5,4311,0,0,0,0,0.0,6,43,4,0.3333333333333333
1.1537419427010902,5,0.5714285714285714,4820,0,0,0,0,0.0,7,43,4,0.42857142857142855
1.3862943611198906,6,0.5,5451,0,0,0,0,0.0,8,43,5,0.375
1.303092403761719,7,0.5555555555555556,6120,0,0,0,0,0.0,9,43,5,0.4444444444444444
1.2275294114572126,8,0.6,6613,0,0,0,0,0.0,10,43,5,0.5
1.4205719259467042,9,0.5454545454545454,7262,0,0,0,0,0.0,11,43,6,0.45454545454545453
1.349792396172401,10,0.5833333333333334,7856,0,0,0,0,0.0,12,43,6,0.5
1.4105135571148382,11,0.5384615384615384,8600,0,0,0,0,0.0,13,43,6,0.38461538461538464
1.567081229293324,12,0.5,9458,0,0,0,0,0.0,14,43,7,0.35714285714285715
1.7075391741350712,13,0.4666666666666667,10482,0,0,0,0,0.0,15,43,8,0.3333333333333333
-0.0,1,1.0,564,0,0,0,0,0.0,1,44,1,1.0
-0.0,2,1.0,1006,0,0,0,0,0.0,2,44,1,1.0
-0.0,3,1.0,1507,0,0,0,0,0.0,3,44,1,1.0
-0.0,4,1.0,1898,0,0,0,0,0.0,4,44,1,1.0
-0.0,5,1.0,2365,0,0,0,0,0.0,5,44,1,1.0
-0.0,6,1.0,2748,0,0,0,0,0.0,6,44,1,1.0
-0.0,7,1.0,3133,0,0,0,0,0.0,7,44,1,1.0
-0.0,8,1.0,3601,0,0,0,0,0.0,8,44,1,1.0
-0.0,9,1.0,4138,0,0,0,0,0.0,9,44,1,1.0
-0.0,10,1.0,4735,0,0,0,0,0.0,10,44,1,1.0
-0.0,11,1.0,5332,0,0,0,0,0.0,11,44,1,1.0
-0.0,12,1.0,5802,0,0,0,0,0.0,12,44,1,1.0
-0.0,13,1.0,6270,0,0,0,0,0.0,13,44,1,1.0
-0.0,14,1.0,6803,0,0,0,0,0.0,14,44,1,1.0
-0.0,15,1.0,7317,0,0,0,0,0.0,15,44,1,1.0
-0.0,1,1.0,335,0,0,0,0,0.0,1,45,1,1.0
-0.0,2,1.0,703,0,0,0,0,0.0,2,45,1,1.0
-0.0,3,1.0,1001,0,0,0,0,0.0,3,45,1,1.0
-0.0,4,1.0,1286,0,0,0,0,0.0,4,45,1,1.0
-0.0,5,1.0,1575,0,0,0,0,0.0,5,45,1,1.0
-0.0,6,1.0,1921,0,0,0,0,0.0,6,45,1,1.0
-0.0,7,1.0,2277,0,0,0,0,0.0,7,45,1,1.0
-0.0,8,1.0,2690,0,0,0,0,0.0,8,45,1,1.0
-0.0,9,1.0,3288,0,0,0,0,0.0,9,45,1,1.0
-0.0,10,1.0,3670,0,0,0,0,0.0,10,45,1,1.0
-0.0,11,1.0,4100,0,0,0,0,0.0,11,45,1,1.0
-0.0,12,1.0,4401,0,0,0,0,0.0,12,45,1,1.0
-0.0,13,1.0,4754,0,0,0,0,0.0,13,45,1,1.0
-0.0,14,1.0,5044,0,0,0,0,0.0,14,45,1,1.0
-0.0,15,1.0,5449,0,0,0,0,0.0,15,45,1,1.0
-0.0,1,1.0,534,0,0,0,0,0.0,1,46,1,1.0
-0.0,2,1.0,1558,0,0,0,0,0.5,2,46,1,1.0
-0.0,3,1.0,2582,0,0,0,0,0.6666666666666666,3,46,1,1.0
-0.0,4,1.0,3606,0,0,0,0,0.75,4,46,1,1.0
0.6931471805599453,5,0.5,4630,0,0,0,0,0.6,5,46,2,0.0
0.6365141682948128,6,0.6666666666666666,5190,0,0,0,0,0.5,6,46,2,0.3333333333333333
0.5623351446188083,7,0.75,6156,0,0,0,0,0.42857142857142855,7,46,2,0.5
0.5004024235381879,8,0.8,6961,0,0,0,0,0.375,8,46,2,0.6
0.6365141682948128,9,0.6666666666666666,7884,0,0,0,0,0.3333333333333333,9,46,2,0.3333333333333333
0.5982695885852573,10,0.7142857142857143,8893,0,0,0,0,0.3,10,46,2,0.42857142857142855
0.6615632381579821,11,0.625,9695,0,0,0,0,0.2727272727272727,11,46,2,0.25
